NOM_SITE,Annee,Mois,Temperature,Salinite,Oxygene,pH,NH4,NO3,NO2,PO4,SiO4,COP,MES,CHLA,DN15,DC13,CN
Portzic,2001,12,10.5,34.875,6.04,NA,1.19,9.07,0.47,0.445,6.225,109.95,NA,0.64,NA,NA,NA
Portzic,2002,1,9.15,34.91,6.37,NA,1.135,12.12,0.27,0.47,5.865,121.95,NA,0.65,NA,NA,NA
Portzic,2002,2,10.1,34.18,6.295,NA,1.28,21.985,0.32,0.535,8.245,213.5,NA,1.06,NA,NA,NA
Portzic,2002,3,10.5,34.375,6.375,8.23,0.61,17.53,0.05,0.3,9.435,164.35,2.805,1.775,NA,NA,NA
Portzic,2002,4,11.4,34.36,6.67,8.32,0.64,9.97,0.045,0.09,4.02,176.5,1.605,1.865,NA,NA,NA
Portzic,2002,5,13.2,34.52,6.19,8.35,0.76,2.07,0.06,0.03,1.63,197.7,1.71,2.35,NA,NA,NA
Portzic,2002,6,14.85,34.375,6.005,8.285,0.655,1.185,0.11,0.05,0.98,237.55,1.75,2.605,NA,NA,NA
Portzic,2002,7,16.2,34.91,6.205,8.26,1.32,0.3,0.03,0.075,0.94,220.75,0.93,2.035,NA,NA,NA
Portzic,2002,8,16.45,35.11,5.89,8.24,1.075,0.025,0.025,0.04,5.175,405.5,2.63,4.445,NA,NA,NA
Portzic,2002,9,16.45,35.4,5.66,8.215,1.445,0.545,0.075,0.115,3.89,202.75,1.25,2.76,NA,NA,NA
Portzic,2002,10,15.35,35.35,5.48,8.185,1.825,1.9,0.23,0.215,4.45,207.3,1.615,1.21,NA,NA,NA
Portzic,2002,11,13.2,34.7,5.75,8.08,1.45,11.62,0.52,0.35,8.55,162.4,2.78,0.52,NA,NA,NA
Portzic,2002,12,11.05,34.225,6.08,8.11,0.865,20.09,0.96,0.34,10.35,108,2.11,0.335,NA,NA,NA
Portzic,2003,1,9.4,33.45,6.355,8.145,0.72,26.53,0.515,0.33,12.55,207.5,3.825,0.425,NA,NA,NA
Portzic,2003,2,9.15,33.8,6.5,8.165,0.64,24.255,0.27,0.14,9.89,174.65,3.46,0.575,NA,NA,NA
Portzic,2003,3,10.15,33.7,6.62,8.22,0.565,22.875,0.24,0.08,9.65,127.25,1.98,0.71,NA,NA,NA
Portzic,2003,4,11.65,33.8,6.44,8.3,0.67,10.255,0.23,0.045,0.64,266.7,2.655,2.64,NA,NA,NA
Portzic,2003,5,13.25,34.15,5.885,8.255,0.965,1.975,0.22,0.045,0.415,274.2,4.405,2.47,NA,NA,NA
Portzic,2003,6,16,34.7,5.835,8.265,0.235,0.285,0.015,0.04,0.56,278.5,2.515,1.8,NA,NA,NA
Portzic,2003,7,16.85,35.2,5.52,8.23,0.22,0.285,0.005,0.035,0.705,184.75,1.89,1.315,NA,NA,NA
Portzic,2003,8,18.1,35.4,5.48,8.21,0.045,0.3,0.02,0.065,1.415,187.65,1.46,1.36,NA,NA,NA
Portzic,2003,9,17.4,35.5,5.51,8.225,0.645,0.56,0.06,0.17,3.015,185.85,2.545,1.165,NA,NA,NA
Portzic,2003,10,15.7,35.5,5.21,8.185,1.35,2.46,0.29,0.29,5.43,134.7,2.95,0.86,NA,NA,NA
Portzic,2003,11,12.95,35.4,5.26,8.155,1.01,4.14,0.24,0.38,4.985,138.35,2.505,0.725,NA,NA,NA
Portzic,2003,12,10.75,34.8,5.43,8.105,1.095,9.39,0.255,0.415,6.08,135.05,3.595,0.47,NA,NA,NA
Portzic,2004,1,10.2,34.25,6.12,8.095,1.005,22.43,0.12,0.43,7.55,144.85,3.69,0.39,NA,NA,NA
Portzic,2004,2,10.175,34.12,6.295,8.125,0.895,17.145,0.12,0.415,7.815,107.5,3.52,0.46,NA,NA,NA
Portzic,2004,3,8.95,33.685,6.585,8.15,0.87,12.385,0.1,0.255,5.54,106,2.91,0.67,NA,NA,NA
Portzic,2004,4,10.615,33.98,6.46,8.23,0.51,8.67,0.105,0.125,2.52,153.35,2.935,0.96,NA,NA,NA
Portzic,2004,5,13.05,34.31,6.46,8.25,0.5,6.96,0.11,0.14,3.48,118.2,2.89,1.155,NA,NA,NA
Portzic,2004,6,15.635,34.675,6.03,8.265,0.68,1.055,0.065,0.065,1.165,188.1,2.84,1.175,NA,NA,NA
Portzic,2004,7,16.175,34.85,5.71,8.22,0.75,0.54,0.075,0.135,2.27,153.95,3.05,1.135,NA,NA,NA
Portzic,2004,8,17.195,35.07,5.39,8.21,0.895,0.875,0.11,0.13,2.695,169.6,3.565,1.01,NA,NA,NA
Portzic,2004,9,17.1,35.1,5.675,8.21,1.105,1.565,0.21,0.115,2.845,167,2.895,0.99,NA,NA,NA
Portzic,2004,10,15.055,35.105,5.52,8.165,1.29,4.26,0.46,0.305,4.775,119.25,1.645,0.365,NA,NA,NA
Portzic,2004,11,13.07,34.62,5.68,8.1,1.12,10.76,0.69,0.39,7.49,70,2.08,0.24,NA,NA,NA
Portzic,2004,12,11.36,34.77,5.97,8.13,0.51,13.79,0.51,0.43,7.1,90.3,5.97,0.25,NA,NA,NA
Portzic,2005,1,10.61,34.385,6.14,8.085,0.355,18.355,0.385,0.49,7.955,101.3,3.985,0.32,NA,NA,NA
Portzic,2005,2,9.82,34.47,6.4,8.16,0.26,17.93,0.27,0.48,7.12,82.6,2.05,0.2,NA,NA,NA
Portzic,2005,3,9.13,34.89,6.62,8.2,0.31,10.74,0.19,0.32,3.14,137.5,2.07,0.68,NA,NA,NA
Portzic,2005,4,11.42,34.855,6.4,8.24,0.1,1.43,0.09,0.075,1.595,161.6,2.07,0.855,NA,NA,NA
Portzic,2005,5,13.115,34.73,6.15,8.25,0.135,1.07,0.105,0.02,1.49,182.05,2.14,0.855,NA,NA,NA
Portzic,2005,6,15.555,34.915,5.99,8.265,0.025,2.3,0.125,0.04,1.325,137.2,2.935,0.51,NA,NA,NA
Portzic,2005,7,16.875,35.145,6.15,8.225,0.13,0.555,0.15,0.06,0.725,185.3,2.34,0.595,NA,NA,NA
Portzic,2005,8,16.305,35.17,5.77,8.15,0.485,0.24,0.03,0.155,1.36,144.1,2.135,0.68,NA,NA,NA
Portzic,2005,9,16.43,35.25,5.5,8.18,0.79,0.42,0.07,0.21,3.84,139.2,1.48,0.63,NA,NA,NA
Portzic,2005,10,15.5,35.26,5.3,8.09,1.46,1.63,0.22,0.355,4.47,106.5,1.97,0.47,NA,NA,NA
Portzic,2005,11,13.63,34.88,5.555,8.115,1.705,7.51,0.615,0.41,6.87,108.45,2.08,0.415,NA,NA,NA
Portzic,2005,12,10.825,34.385,5.845,8.11,1.105,17.745,0.475,0.405,8.13,89.8,1.895,0.33,NA,NA,NA
Portzic,2006,1,9.585,34.445,6.17,8.13,0.705,16.66,0.38,0.405,7.455,82.2,1.9,0.35,7.465,-22.625,7.075
Portzic,2006,2,8.6,34.6,6.5,8.145,0.51,13.695,0.295,0.335,5.18,73.25,2.07,0.68,5.81,-22.34,7.335
Portzic,2006,3,8.45,34.2,6.58,8.16,0.63,18.27,0.26,0.25,5.22,90.4,2.2,0.58,6.86,-22.17,7.34
Portzic,2006,4,9.85,34,6.805,8.235,0.51,16.74,0.21,0.13,6.06,141.65,1.605,1.33,5.61,-21.725,6.465
Portzic,2006,5,12.88,34.38,6.38,8.24,0.6,5.56,0.18,0.07,1.82,156.6,2.21,1.41,5.4,-21.16,6.475
Portzic,2006,6,15.195,34.965,6.22,8.2,0.5,0.645,0.055,0.02,0.855,209.85,3.59,1.495,7.465,-20.35,6.29
Portzic,2006,7,17.25,35.16,5.95,8.19,0.525,0.515,0.035,0.04,1.15,167.6,2.82,1.05,7.625,-20.275,6.405
Portzic,2006,8,16.385,35.32,5.635,8.13,0.665,0.68,0.09,0.115,2.655,147.25,1.485,1.1,6.97,-19.93,6.2
Portzic,2006,9,16.96,35.35,5.85,8.13,0.44,0.275,0.05,0.12,4.145,233.45,1.99,1.945,6.88,-17.95,6.59
Portzic,2006,10,16.415,35.27,5.57,8.18,0.47,1.29,0.08,0.2,6.7,418.2,2.27,2.87,5.76,-17.79,6.77
Portzic,2006,11,14.65,34.9,5.375,8.11,1.01,3.755,0.88,0.315,5.53,134.85,1.765,0.64,7.395,-20.625,5.915
Portzic,2006,12,12.655,34,5.785,8.15,0.905,19.685,1,0.415,9.385,123.3,2.8,0.39,6.985,-21.245,7.41
Portzic,2007,1,11.3115,34.01,6.06,8.115,0.76,23.61,0.47,0.405,9.13,139.95,2.425,0.27,8.135,-21.71,6.98
Portzic,2007,2,10.788,34.24,6.08,8.17,0.67,19.85,0.36,0.39,7.38,265.7,5.5,0.4,7.12,-21.46,7.04
Portzic,2007,3,11.055,34.326,6.22,8.14,0.365,20.29,0.27,0.33,5.9,225.05,4.865,1.04,6.57,-21.28,6.65
Portzic,2007,4,12.247,34.776,6.58,8.26,0.67,4.505,0.175,0.085,0.395,185.4,2.44,1.495,6.83,-19.775,6.145
Portzic,2007,5,14.35,34.78,6.22,8.29,0.71,2.8,0.22,0.115,1.725,175.75,1.67,1.195,6.66,-21.38,5.905
Portzic,2007,6,15.6485,34.741,6.02,8.28,0.595,0.67,0.13,0.105,1.58,199.85,2.24,1.63,7.645,-21.33,5.805
Portzic,2007,7,16.359,34.5745,5.85,8.305,0.77,3.29,0.15,0.075,1.27,185.55,1.525,1.245,6.07,-20.92,5.475
Portzic,2007,8,17.132,34.908,6.045,8.29,0.295,0.74,0.05,0.02,2.82,244.35,1.3,1.175,7.225,-19.425,6.145
Portzic,2007,9,16.306,35.203,5.56,8.24,0.75,0.67,0.06,0.51,2,202.4,1.5,1.22,6.23,-19.72,5.72
Portzic,2007,10,15.071,35.246,5.55,8.2,0.95,2.64,0.23,0.27,3.1,147.9,1.01,0.62,5.48,-21.79,5.54
Portzic,2007,11,12.612,35.286,5.745,8.185,1.11,4.625,0.26,0.325,4.59,156.05,1.685,0.41,5.22,-22.53,5.35
Portzic,2007,12,10.1975,34.8205,6.175,8.1,1.415,12.73,0.28,0.525,6.515,214.35,3.395,0.425,6.1,-22.3,6.565
Portzic,2008,1,9.792,34.341,6.285,8.085,1.095,19.675,0.225,0.525,7.555,168.15,2.6,0.325,6.68,-22.25,7.445
Portzic,2008,2,9.7,34.05,6.37,8.13,0.69,23.1,0.27,0.55,8.195,107.95,2.89,0.51,5.265,-22.235,6.71
Portzic,2008,3,10,33.85,6.4,8.155,0.44,20.855,0.2,0.475,9.03,138.05,1.905,0.77,6.1,-21.83,7.04
Portzic,2008,4,11.2,34.2,6.69,8.255,0.555,11.685,0.18,0.13,1.335,290.4,2.335,2.52,4.23,-18.815,6.505
Portzic,2008,5,14.3,34.3,6.35,8.25,0.65,2.25,0.07,0.05,0.79,201.4,1.74,1.22,6.23,-19.68,6.39
Portzic,2008,6,15.8,34.35,6.055,8.245,0.675,3.055,0.155,0.055,1.035,178.4,0.535,0.765,6.815,-19.785,6.385
Portzic,2008,7,16.5,34.95,5.98,8.165,0.405,0.08,0.02,0.05,0.72,310.55,1.36,0.455,7.285,-17.76,6.86
Portzic,2008,8,17,35.1,5.41,8.13,0.55,0.14,0.02,0.1,2.47,174.3,1.53,0.89,7.43,-20.46,6.48
Portzic,2008,9,16.3,35,5.47,8.08,1.07,2.33,0.41,0.255,3.7,148.55,1.345,1.145,6.93,-21.525,6.36
Portzic,2008,10,14.943,34.989,5.64,8.075,0.13,4.72,0.49,0.34,5.27,113.1,1.11,0.74,6.91,-22.235,6.525
Portzic,2008,11,12.526,34.765,5.9,8.04,0.23,8.97,0.47,0.39,7.38,111.9,1.22,0.5,6.44,-21.93,6.92
Portzic,2008,12,10.287,34.4005,6.045,8.085,0.705,17.09,0.39,0.475,7.705,107.85,1.16,0.36,4.915,-22.055,4.11
Portzic,2009,1,8.213,34.466,6.56,7.97,0.48,18.87,0.28,0.47,8.08,151.2,2.6,0.46,5.73,-22.1,5.6
Portzic,2009,2,8.303,33.7995,6.46,7.975,0.595,22.22,0.225,0.49,11.52,170.2,2.745,0.54,4.775,-21.835,4.02
Portzic,2009,3,9.1615,34.0215,6.68,8.04,0.345,13.995,0.215,0.275,6.15,180.8,1.52,1.79,5.43,-21.065,6.59
Portzic,2009,4,10.929,34.437,6.8,8.18,0.52,2.95,0.09,0.05,1.17,201.1,1.09,2.04,6.05,-21.03,5.9
Portzic,2009,5,13.211,34.638,6.53,8.18,0.59,1.365,0.055,0.05,3,240.45,0.785,2.155,6.24,-21.275,5.895
Portzic,2009,6,15.6175,34.956,6.2,8.115,0.21,0.345,0.02,0.055,0.62,211.75,1.23,1.095,6.96,-19.695,6.54
Portzic,2009,7,16.9495,35.0965,5.53,8.06,0.375,0.16,0.02,0.08,0.78,203.6,1.81,0.9,6.625,-21.175,6.47
Portzic,2009,8,17.071,35.137,5.44,8.035,0.65,0.6,0.08,0.175,3.715,192.7,2.805,0.965,6.56,-20.2,6.22
Portzic,2009,9,16.2605,35.239,5.44,8.03,0.845,1.6,0.125,0.2,4.535,137.3,0.89,0.85,5.965,-21.85,5.83
Portzic,2009,10,15.471,35.224,5.52,8.02,1.47,3.15,0.32,0.28,5.92,113.3,1.12,0.65,5.85,-21.7,6.54
Portzic,2009,11,13.173,34.6945,5.855,8.005,1.665,9.055,0.515,0.43,9.65,152.65,2.015,0.6,6.13,-21.475,6.94
Portzic,2009,12,11.341,34.012,6.09,8,0.97,22.49,0.42,0.52,10.81,147.6,1.86,0.37,6.4,-21.63,7.66
Portzic,2010,1,8.525,34.1925,6.555,7.965,0.42,21.295,0.27,0.47,9.405,94.8565,1.4435,0.345,7.615,-22.705,7.49
Portzic,2010,2,8.42,34.078,6.46,7.985,0.52,18.035,0.225,0.405,8.775,117.6455,1.9615,0.67,6.91,-22.175,6.9
Portzic,2010,3,8.6595,33.7525,6.75,8.08,0.635,14.68,0.21,0.09,2.475,172.339,1.3865,2.32,5.11,-19.94,6.02
Portzic,2010,4,10.5765,34.0035,6.825,8.07,0.39,9.31,0.185,0.11,1.735,226.9395,1.4775,2.955,5,-23.54,6.06
Portzic,2010,5,12.3225,34.501,6.675,8.17,0.57,2.28,0.155,0.035,0.34,293.98,1.155,2.09,5.51,-22.68,6.1
Portzic,2010,6,14.7015,34.8525,6.175,8.12,0.41,0.43,0.035,0.04,0.365,222.465,1.01,0.89,7.27,-20.26,6.065
Portzic,2010,7,16.9405,35.046,5.85,8.065,0.51,0.36,0.045,0.055,0.785,212.38,0.825,0.8,6.25,-20.47,5.97
Portzic,2010,8,16.4605,35.2295,5.545,8.06,0.76,0.76,0.095,0.16,1.79,160.065,0.735,0.47,6.54,-20.75,5.92
Portzic,2010,9,16.173,35.259,5.26,8.05,0.95,1.61,0.18,0.23,3.19,159.32,0.64,0.77,7.05,-20.79,6.07
Portzic,2010,10,14.8965,35.0385,5.43,7.97,2.41,4.43,0.33,0.36,4.55,126.125,0.51,0.56,4.475,-21.81,6.665
Portzic,2010,11,13.1455,34.6975,5.535,7.995,1.365,9.305,0.505,0.395,8.49,168.275,1.67,0.325,5.475,-22.12,7.03
Portzic,2010,12,9.6005,34.194,6.005,7.96,0.82,16.805,0.485,0.425,8.77,126.075,1.46,NA,7.47,-22.95,7.155
Portzic,2011,1,8.997,34.422,6.34,8,0.65,15.43,0.32,0.36,7.7,76.55,1.28,0.36,5.2,-22.74,5.9
Portzic,2011,2,8.978,34.008,6.4,7.94,0.71,16.79,0.2,0.36,8.08,158.66,2.16,0.46,5.14,-21.91,6.54
Portzic,2011,3,9.619,34.043,6.6,7.95,0.41,16.63,0.23,0.26,7.69,110.44,0.94,0.65,5.5,-22.56,5.56
Portzic,2011,4,12.4005,34.477,6.765,8.035,0.395,4.93,0.185,0.03,2.645,152.415,0.745,1.065,4.92,-20.78,5.795
Portzic,2011,5,14.5795,34.742,6.195,8.035,0.405,1.025,0.1,0.02,1.225,285.965,1.225,1.295,7.04,-19.85,6.645
Portzic,2011,6,14.898,35.088,6,8.1,0.295,0.405,0.05,0.05,1.35,199.3015,0.6685,0.77,6.67,-20.39,6.33
Portzic,2011,7,16.0715,35.2815,5.75,8.1,0.36,0.6,0.055,0.095,2.18,152.7815,0.61,0.755,6.755,-20.11,6.395
Portzic,2011,8,16.332,35.3805,5.7,7.9,0.425,0.515,0.05,0.15,3.2,176.1585,0.956,0.67,6.52,-19.91,6.19
Portzic,2011,9,16.6015,35.435,5.35,7.9,0.88,1.255,0.15,0.215,4.715,126.5,0.65,0.67,6.281,-21.132,6.387
Portzic,2011,10,16.016,35.497,5.4,7.92,1.07,2.84,0.32,0.29,4.66,130,0.9,0.63,5.766,-21.683,6.467
Portzic,2011,11,14.203,35.301,5.515,8.04,0.93,5.115,0.595,0.415,4.51,87,1,0.415,6.665,-22.591,6.6455
Portzic,2011,12,11.8235,34.8085,5.945,8.03,0.975,10.84,0.65,0.44,6.43,173.5,3.05,0.28,5.939,-21.7245,7.252
Portzic,2012,1,10.8935,34.5715,6.02,8.06,0.785,16.7,0.375,0.415,6.835,107.965,1.901,0.235,6.3195,-22.4835,7.0925
Portzic,2012,2,9.7225,34.8545,6.265,8.045,0.385,12.675,0.22,0.42,5.085,65.215,1.3435,0.42,4.1775,-23.569,6.7485
Portzic,2012,3,10.6185,34.919,6.635,8.05,0.415,7.555,0.205,0.305,2.7,121.152,1.1785,0.79,5.663,-21.96,6.101
Portzic,2012,4,11.5655,34.996,6.51,8.19,0.195,0.395,0.05,0.045,0.62,219.901,1.895,1.52,6.0525,-21.8655,6.325
Portzic,2012,5,12.8,34.388,6.34,8.15,0.555,5.065,0.12,0.065,3.375,169.04,1.19,1.9,6.4,-23.315,6.145
Portzic,2012,6,15.345,34.649,5.85,8.15,0.43,1,0.12,0.05,1.5,204.5,1.56,1.23,7.76,-20.31,6.57
Portzic,2012,7,16.6905,34.8145,6.17,8.16,0.355,0.515,0.07,0.035,0.68,184.44,0.98,1.08,7.96,-20.05,6.45
Portzic,2012,8,17.9395,35.0365,5.505,8.095,0.415,0.91,0.07,0.09,1.595,141.345,0.945,0.655,8.11,-20.445,6.43
Portzic,2012,9,16.6565,35.178,5.375,8.07,0.99,2.31,0.3,0.195,3.945,104.09,0.51,0.47,4.925,-21.93,6.545
Portzic,2012,10,15.034,34.774,5.4,8.06,1.255,6.5,0.405,0.35,6.505,95.725,0.965,0.445,5.595,-21.73,7.36
Portzic,2012,11,12.59,34.714,5.765,8.03,1.03,10.78,0.47,0.38,7.29,136.745,1.74,0.435,6.6,-21.51,7.395
Portzic,2012,12,11.2055,34.268,6.07,8.01,0.865,22.675,0.53,0.38,8.145,161.65,2.84,0.305,6.13,-22.02,7.525
Portzic,2013,1,10.686,33.555,6.115,8.005,0.62,24.455,0.38,0.425,11.59,147.42,2.185,0.25,6.75,-22.45,7.35
Portzic,2013,2,9.7195,33.7195,6.325,7.995,0.435,22.765,0.32,0.47,10.53,152.43,3.15,0.5,6.1,-22.05,7.5
Portzic,2013,3,8.984,34.0645,6.59,8.08,0.425,16.68,0.25,0.19,4.735,169.11,1.995,1.3,5.4,-21.3,6.65
Portzic,2013,4,9.1575,33.812,6.49,8.065,0.535,12.575,0.19,0.07,3.545,139.12,1.185,0.9,5,-22.5,6.7
Portzic,2013,5,12.137,34.191,6.35,8.1,0.51,7.01,0.26,0.05,2.06,133.37,0.93,0.9,5,-21.8,6.2
Portzic,2013,6,14.3135,34.7125,5.975,8.105,0.655,1.38,0.155,0.075,1.25,176.965,0.98,1.05,5.6,-22.15,6.15
Portzic,2013,7,16.5645,35.1045,6.11,8.06,0.305,0.235,0.025,0.05,1.025,187.45,0.85,0.95,6.15,-20.8,6.3
Portzic,2013,8,17.8685,35.2105,5.47,8.06,0.525,0.48,0.075,0.1,3.37,147.265,0.65,0.8,5.8,-20.55,6.6
Portzic,2013,9,16.0035,35.325,5.335,8.035,0.74,1.17,0.165,0.2,3.065,NA,0.675,0.6,4.85,-21.2,6.3
Portzic,2013,10,15.676,35.304,5.4,7.95,0.994,3.01,0.27,0.31,4.05,111.386,0.93,0.79,5.5,-21.53,6.568
Portzic,2013,11,13.411,34.6615,5.495,7.91,1.439,8.4,0.62,0.465,7.755,90.568,1.425,0.365,5.96,-22.005,6.9855
Portzic,2013,12,11.459,34.889,6,7.91,0.68,10.22,0.44,0.48,6.91,150.137,3.04,0.29,6.13,-21.98,7.074
Portzic,2014,1,10.371,33.235,6.2,7.905,0.6525,23.49,0.355,0.49,11.42,318.685,8.5355,0.405,6.455,-21.49,7.345
Portzic,2014,2,9.571,32.858,6.375,7.915,0.5425,29.285,0.26,0.47,11.865,356.775,14.9975,0.41,6.495,-21.62,7.575
Portzic,2014,3,10.32,33.5905,6.45,7.95,0.278,19.69,0.28,0.27,5.945,218.69,4.86,1.72,5.16,-20.84,6.87
Portzic,2014,4,11.87,34.0225,6.435,8.035,0.5725,7.83,0.29,0.045,1.44,154.78,1.4215,1.09,4.875,-21.78,6.025
Portzic,2014,5,13.77,34.163,6.37,8.07,0.5025,2.67,0.185,0.03,0.425,182.195,1.0615,1.535,7.205,-21.315,6.01
Portzic,2014,6,15.87,34.6325,6.21,8.11,0.3455,0.255,0.035,0.03,1.165,160.405,1.398,1.005,7.095,-20.615,6.32
Portzic,2014,7,17.28,34.891,5.67,8.04,0.486,0.43,0.04,0.06,2.115,150.94,0.8315,0.935,9.625,-20.915,6.5
Portzic,2014,8,16.965,35.1125,5.67,7.995,0.575,0.545,0.07,0.115,2.895,138.285,0.714,0.905,6.515,-21.105,6.285
Portzic,2014,9,17.39,35.214,5.48,8.01,0.747,0.69,0.08,0.14,2.55,130.88,0.718,0.76,5.91,-21.29,6.24
Portzic,2014,10,16.62,35.234,5.315,8,1.195,2.52,0.335,0.3,4.385,96.81,0.949,0.7,5.92,-22.155,6.63
Portzic,2014,11,13.682,34.024,5.51,7.91,1.0075,11.23,0.85,0.41,8.9,90.215,1.678,0.455,6.29,-22.16,7.185
Portzic,2014,12,12.308,34.0785,5.86,7.92,0.416,13.64,0.71,0.415,8.48,97.155,2.2305,0.37,6.715,-21.925,7.45
Portzic,2015,1,11.234,34.1625,6.04,7.92,0.2715,15.935,0.34,0.445,8.105,153.65,3.8235,0.365,6.85,-21.965,7.535
Portzic,2015,2,9.377,34.154,6.29,7.92,0.294,18.255,0.245,0.435,7.485,116.55,2.513,0.45,6.02,-22.455,7.115
Portzic,2015,3,10.0705,34.2635,6.445,7.925,0.325,15.67,0.24,0.365,5.54,143.365,3.0935,0.77,5.67,-21.785,7
Portzic,2015,4,11.92,34.672,6.77,8.075,0.199,0.89,0.12,0.04,0.49,236.46,1.37,3.46,6.78,-22.9,6.24
Portzic,2015,5,13.522,34.562,6,8.02,0.504,2.07,0.1,0.07,2.21,158.01,0.995,1.6,6.34,-22.93,6.01
Portzic,2015,6,14.567,34.879,6.38,8.07,0.145,0.14,0.02,0.04,1.15,161.98,0.58,0.97,7.27,-20.32,6.85
Portzic,2015,7,17.0915,35.1875,5.83,8.05,0.2515,0.11,0.02,0.08,1.775,151.205,1.05,0.885,7.135,-20.97,6.62
Portzic,2015,8,16.638,35.2255,5.57,8.025,0.617,0.3,0.055,0.14,2.04,124.245,0.735,0.96,6.49,-21.075,6.26
Portzic,2015,9,16,35.1855,5.59,7.995,0.573,1.15,0.145,0.19,3.67,143.758,0.865,0.935,6.185,-22.0875,6.518
Portzic,2015,10,15.2055,35.2695,5.445,7.975,0.621,1.76,0.21,0.235,3.675,121.676,0.95,0.915,6.0255,-21.8665,6.363
Portzic,2015,11,14.6335,35.1245,5.705,7.935,1.138,4.335,0.465,0.385,5.03,116.587,1.385,0.37,5.2685,-22.0815,7.056
Portzic,2015,12,12.725,34.695,5.92,7.93,0.667,9.98,0.7,0.45,6.84,125.236,2.455,0.39,6.549,-22.038,7.357
Portzic,2016,1,10.8945,33.922,6.075,7.885,0.489,18.73,0.315,0.45,9.025,186.8235,4.8825,0.35,4.771,-22.297,7.227
Portzic,2016,2,10.498,33.339,6.25,7.905,0.5355,24.315,0.275,0.455,10.42,221.3805,4.1885,0.59,5.844,-22.18,7.2515
Portzic,2016,3,10.116,34.2195,6.45,7.985,0.284,14.74,0.225,0.29,4.675,203.324,3.415,1.575,6.149,-21.016,6.6705
Portzic,2016,4,11.3065,34.325,6.58,8.02,0.4865,4.925,0.15,0.045,0.515,214.925,1.3085,1.675,5.1655,-20.2225,6.5495
Portzic,2016,5,13.2925,34.6215,6.25,8.015,0.3015,1.455,0.095,0.045,2.205,179.5825,1.11,1.205,7.254,-22.7855,6.116
Portzic,2016,6,15.4655,34.796,6.125,8.04,0.3025,0.315,0.04,0.045,1.81,175.3685,0.662,1.245,6.5305,-22.0425,6.3545
Portzic,2016,7,16.742,34.953,5.91,8.03,0.318,0.26,0.03,0.08,1.4,149.667,0.885,0.86,7.209,-21.278,6.575
Portzic,2016,8,17.1665,35.175,5.625,8.035,0.393,0.295,0.05,0.13,2.105,149.9745,1.0075,0.765,7.151,-21.6955,6.2795
Portzic,2016,9,16.999,35.2695,5.51,7.98,0.745,1.015,0.135,0.225,2.7,137.0265,0.8655,0.745,2.187,-21.955,6.018
Portzic,2016,10,15.161,35.307,5.505,8,0.85,2.25,0.275,0.3,3.59,94.31,0.855,0.57,NA,NA,NA
Portzic,2016,11,14,35.3425,5.73,7.98,0.721,2.93,0.3,0.29,NA,93.073,0.687,0.54,NA,NA,NA
Sete,2015,2,11.461,36.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sete,2015,3,12.2495,36.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68,NA,NA,NA
Sete,2015,4,14.19,36.8265,5.9,NA,NA,2.38,0.27,0.1,2.47,188.99,1.47,0.51,NA,NA,NA
Sete,2015,5,16.4905,35.811,5.97,NA,NA,0.84,0.45,0.055,0.555,247.555,1.569,0.505,NA,NA,NA
Sete,2015,6,20.3575,36.956,5.13,NA,NA,0.005,0.005,0.035,0.235,191.96,1.3185,0.275,NA,NA,NA
Sete,2015,7,20.546,37.886,NA,NA,NA,0.19,0,0.09,2.46,85.9,0.437,0.21,NA,NA,NA
Sete,2015,8,22.049,12.844,6.47,NA,NA,0,0,0.05,1.22,NA,NA,0.32,NA,NA,NA
Sete,2015,9,21.3715,37.643,5.305,NA,NA,0.065,0.005,0.06,0.965,121.98,1.05,0.5,NA,NA,NA
Sete,2015,10,18.329,37.6435,5.365,NA,NA,0.58,0.015,0.05,1.515,NA,1.415,0.87,NA,NA,NA
Sete,2015,11,17.719,36.449,NA,NA,NA,2.27,0.09,0.1,4.41,NA,NA,2.49,NA,NA,NA
Sola,1997,3,13.42,37.38,NA,NA,0.23,0.65,NA,NA,NA,NA,NA,0.61,NA,NA,NA
Sola,1997,4,14.11,37.5,NA,NA,0.07,0.19,NA,NA,NA,NA,NA,0.85,NA,NA,NA
Sola,1997,5,15.4,37.09,NA,NA,0.095,0.15,NA,NA,NA,NA,NA,0.725,NA,NA,NA
Sola,1997,6,19.785,36.325,NA,NA,0.065,0.205,NA,NA,NA,NA,NA,0.565,NA,NA,NA
Sola,1997,7,20.38,37.295,NA,NA,0.09,0.14,NA,NA,NA,NA,NA,0.23,NA,NA,NA
Sola,1997,8,22.65,37.055,NA,NA,0.175,0.115,NA,NA,NA,NA,NA,0.16,NA,NA,NA
Sola,1997,9,21.84,37.19,NA,NA,0.05,0.18,NA,NA,NA,NA,NA,0.13,NA,NA,NA
Sola,1997,10,19.735,37.38,NA,NA,0.16,0.175,NA,NA,NA,NA,NA,0.265,NA,NA,NA
Sola,1997,11,17.305,37.47,NA,NA,0.16,0.23,NA,NA,NA,NA,NA,0.37,NA,NA,NA
Sola,1997,12,14.775,37.21,NA,NA,0.365,0.44,NA,NA,NA,NA,NA,0.575,NA,NA,NA
